max_centrality,avg_clustering,unique_wallets,value_volatility,tx_count,label
0.9714285714285714,0.03708655179243414,36,1.9115910679696953e+25,36,1
0.98,0.02616046418567427,51,1.5026050442176905e+29,100,1
0.9712643678160919,0.005986797085698184,175,7.769547418454458e+31,217,1
0.9666666666666667,0.019135600448265948,61,1.4401711135953615e+30,66,1
0.9500000000000001,0.06377053745474798,21,3.351955652565291e+27,23,1
0.9565217391304348,0.05573593073593073,24,2.5495205927711974e+26,26,1
0.9753086419753085,0.014231600446481583,82,1.0050360532415767e+36,99,1
0.96,0.05142140468227425,26,1.9181132818233304e+25,29,1
0.86,0.45600760629455034,51,4.473947642719669e+24,248,1
0.9038461538461539,0.0,53,1.7513110293156835e+17,65,1
0.90625,0.03542817335920784,33,2.3549738957320145e+27,35,1
0.9920212765957447,0.0,377,2.2564745396657696e+34,491,1
0.9629629629629629,0.04772893772893773,28,2.4946588690444897e+24,29,1
0.9354838709677419,0.036535303776683084,32,2.421749760406469e+25,33,1
0.9428571428571428,0.037089646464646464,36,1.9671097557319104e+29,70,1
1.0,0.0,30,2.7199047917250858e+17,30,1
0.92,0.0450238167629472,26,2.0505385654622973e+29,33,1
0.9568965517241379,0.008955434643508038,117,3.2756159716667463e+24,131,1
1.0,0.027229763320684428,49,2.721607608360978e+27,54,1
0.9750000000000001,0.04884631842269839,41,6.400555197009336e+25,43,1
0.9805825242718446,0.02115765422696116,104,1.1891669747095547e+32,113,1
0.9655172413793103,0.06684303350970017,30,2.517576693708076e+29,31,1
0.9743589743589743,0.03336889521100047,40,1.5248954325023004e+35,43,1
0.9333333333333333,0.04309609148318825,31,2.44478240979741e+26,32,1
0.9615384615384616,0.049506172839506174,27,1.920555906185867e+26,27,1
0.9285714285714285,0.046083112290008846,29,2.5440413338179503e+24,33,1
0.9879518072289157,0.015876600564947448,84,1.14306411304973e+32,94,1
0.6955128205128205,0.007456624905041228,313,2.1504259997868217e+36,824,1
0.96,0.05142140468227425,26,2.89709645322865e+28,29,1
0.967741935483871,0.04173850574712644,32,3.4292895364707735e+27,34,1
0.9685714285714285,0.015408555989537295,351,7.896857564039536e+24,372,1
0.9946236559139786,0.016934674735186242,187,9.43295005183409e+25,205,1
0.9615384615384616,0.049506172839506174,27,2.628581068998875e+19,29,1
1.0,0.0,988,3.1622781061209074e+26,1000,1
0.7586206896551724,0.12236652236652237,30,2.454439459753394e+23,35,1
0.9696969696969697,0.03927498418722328,34,1.5869399914323574e+24,40,1
0.9615384615384616,0.049506172839506174,27,1.923712040003783e+27,27,1
0.918918918918919,0.028994277136691997,38,1.8241606979100838e+31,44,1
0.9951100244498777,0.004065099691676647,410,3.168278543015879e+25,464,1
0.8076923076923077,0.04955908289241622,27,2.6656032997111244e+23,29,1
0.9341142020497804,0.01972476055019383,684,460688909426031.5,1000,1
0.9787234042553191,0.027797906602254428,48,1.4563439245022564e+26,48,1
0.9545454545454546,0.05817805383022774,23,3.0959467450293496e+26,26,1
0.8268156424581006,0.014816602316602317,180,3.436963348182106e+37,273,1
0.9574468085106382,0.024326599326599325,48,1.3483997249264846e+69,55,1
0.9473684210526315,0.06699346405228758,20,3.1479387293705198e+29,27,1
1.0,0.0,30,1.560026136143153e+28,87,1
0.9583333333333333,0.0,25,1.991368228069953e+26,66,1
0.9823943661971831,0.016300292893225675,285,3.3717368071728746e+25,337,1
0.9583333333333333,0.053491436100131746,25,2.6502525259538043e+26,27,1
0.9903381642512077,0.0056092042820880695,208,8.14240241615892e+28,272,1
0.9714285714285714,0.03708655179243414,36,1.8645142804939176e+25,38,1
0.9838709677419355,0.021172694943186746,63,1.7966347798641913e+32,65,1
0.6857142857142857,0.0,36,1.7311459549888917e+26,36,1
0.9925373134328358,0.0,269,5.1198998647602404e+32,309,1
0.9491525423728814,0.03557720057720058,60,1.5632660088184466e+25,70,1
0.9801136363636364,0.018413645473198573,353,3.0901836960717225e+21,374,1
0.9696969696969697,0.03927498418722328,34,1.8888965293525907e+25,37,1
0.96,0.05142140468227425,26,1.3791432112401233e+25,28,1
0.9259259259259258,0.04178571428571428,28,2.6119651461233864e+25,28,1
